"Symbol","Name","LastSale","MarketCap","IPOyear","Sector","industry","Summary Quote",
"VIRT","Virtu Financial, Inc.","24.58","$4.76B","2015","Finance","Investment Bankers/Brokers/Service","https://old.nasdaq.com/symbol/virt",
"VRTS","Virtus Investment Partners, Inc.","211.67","$1.61B","n/a","Finance","Investment Managers","https://old.nasdaq.com/symbol/vrts",
"BBC","Virtus LifeSci Biotech Clinical Trials ETF","50.02","$50.02M","n/a","n/a","n/a","https://old.nasdaq.com/symbol/bbc",
"BBP","Virtus LifeSci Biotech Products ETF","53.5958","$53.6M","n/a","n/a","n/a","https://old.nasdaq.com/symbol/bbp",
"JOET","Virtus Terranova U.S. Quality Momentum ETF","25.9","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/joet",
"VRTU","Virtusa Corporation","51.11","$1.55B","2007","Technology","EDP Services","https://old.nasdaq.com/symbol/vrtu",
"VMAR","Vision Marine Technologies Inc.","13.22","$100.18M","2020","Capital Goods","Marine Transportation","https://old.nasdaq.com/symbol/vmar",
"VISL","Vislink Technologies, Inc.","1.35","$28.19M","2013","Capital Goods","Telecommunications Equipment","https://old.nasdaq.com/symbol/visl",
"VTGN","VistaGen Therapeutics, Inc.","1.5","$205.74M","n/a","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/vtgn",
"VMAC","Vistas Media Acquisition Company Inc.","10.05","$138.99M","2020","Finance","Business Services","https://old.nasdaq.com/symbol/vmac",
"VMACU","Vistas Media Acquisition Company Inc.","10.76","n/a","2020","Finance","Business Services","https://old.nasdaq.com/symbol/vmacu",
"VMACW","Vistas Media Acquisition Company Inc.","0.77","n/a","2020","Finance","Business Services","https://old.nasdaq.com/symbol/vmacw",
"VC","Visteon Corporation","124.03","$3.45B","n/a","Capital Goods","Auto Parts:O.E.M.","https://old.nasdaq.com/symbol/vc",
"VITL","Vital Farms, Inc.","25.06","$988.17M","2020","Consumer Non-Durables","Packaged Foods","https://old.nasdaq.com/symbol/vitl",
"VTRU","Vitru Limited","13.7","$315.9M","2020","Consumer Services","Other Consumer Services","https://old.nasdaq.com/symbol/vtru",
"VIVE","Viveve Medical, Inc.","4.45","$9.64M","n/a","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","https://old.nasdaq.com/symbol/vive",
"VVPR","VivoPower International PLC","8.43","$142.8M","n/a","Public Utilities","Power Generation","https://old.nasdaq.com/symbol/vvpr",
"VVOS","Vivos Therapeutics, Inc.","6.53","$114.28M","2020","Health Care","Medical/Dental Instruments","https://old.nasdaq.com/symbol/vvos",
"VOD","Vodafone Group Plc","16.64","$44.65B","n/a","Public Utilities","Telecommunications Equipment","https://old.nasdaq.com/symbol/vod",
"VG","Vonage Holdings Corp.","13.34","$3.31B","2006","Public Utilities","Telecommunications Equipment","https://old.nasdaq.com/symbol/vg",
"VJET","voxeljet AG","9.62","$46.52M","n/a","Capital Goods","Industrial Machinery/Components","https://old.nasdaq.com/symbol/vjet",
"VOXX","VOXX International Corporation","12.94","$309.5M","n/a","Technology","Electronic Components","https://old.nasdaq.com/symbol/voxx",
"VYGR","Voyager Therapeutics, Inc.","7.15","$267.88M","2015","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://old.nasdaq.com/symbol/vygr",
"VIH","VPC Impact Acquisition Holdings","10","$259.22M","2020","Finance","Business Services","https://old.nasdaq.com/symbol/vih",
"VIHAU","VPC Impact Acquisition Holdings","10.36","n/a","2020","Finance","Business Services","https://old.nasdaq.com/symbol/vihau",
"VIHAW","VPC Impact Acquisition Holdings","1.18","n/a","2020","Finance","Business Services","https://old.nasdaq.com/symbol/vihaw",
"VRM","Vroom, Inc.","43.46","$5.66B","2020","Consumer Durables","Automotive Aftermarket","https://old.nasdaq.com/symbol/vrm",
"VSEC","VSE Corporation","39.49","$436.4M","n/a","Consumer Services","Military/Government/Technical","https://old.nasdaq.com/symbol/vsec",
"VTVT","vTv Therapeutics Inc.","1.9","$143.94M","2015","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/vtvt",
"VUZI","Vuzix Corporation","8.29","$354.14M","n/a","Technology","Radio And Television Broadcasting And Communications Equipment","https://old.nasdaq.com/symbol/vuzi",
"VYNE","VYNE Therapeutics Inc.","1.59","$266.93M","2018","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/vyne",
"WAFU","Wah Fu Education Group Limited","4.57","$20.02M","2019","Consumer Services","Other Consumer Services","https://old.nasdaq.com/symbol/wafu",
"HLAL","Wahed FTSE USA Shariah ETF","33.6417","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/hlal",
"WTRH","Waitr Holdings Inc.","3.02","$335.21M","2016","Miscellaneous","Business Services","https://old.nasdaq.com/symbol/wtrh",
"WBA","Walgreens Boots Alliance, Inc.","39.41","$34.05B","n/a","Health Care","Medical/Nursing Services","https://old.nasdaq.com/symbol/wba",
"WSG","Wanda Sports Group Company Limited","2.49","$346.73M","2019","Consumer Services","Services-Misc. Amusement & Recreation","https://old.nasdaq.com/symbol/wsg",
"WMG","Warner Music Group Corp.","37.22","$18.98B","2020","Consumer Services","Services-Misc. Amusement & Recreation","https://old.nasdaq.com/symbol/wmg",
"WAFD","Washington Federal, Inc.","25.4","$1.93B","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/wafd",
"WASH","Washington Trust Bancorp, Inc.","44.78","$773.12M","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/wash",
"WSBF","Waterstone Financial, Inc.","18.59","$467.76M","n/a","Finance","Savings Institutions","https://old.nasdaq.com/symbol/wsbf",
"WTRE","Watford Holdings Ltd.","34.64","$688.88M","n/a","n/a","n/a","https://old.nasdaq.com/symbol/wtre",
"WTREP","Watford Holdings Ltd.","25.7299","n/a","n/a","Finance","Property-Casualty Insurers","https://old.nasdaq.com/symbol/wtrep",
"WVE","WAVE Life Sciences Ltd.","8.01","$390.71M","2015","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/wve",
"WNFM","Wayne Farms, Inc.","n/a","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/wnfm",
"WSTG","Wayside Technology Group, Inc.","19.22","$83.84M","n/a","Technology","Retail: Computer Software & Peripheral Equipment","https://old.nasdaq.com/symbol/wstg",
"WDFC","WD-40 Company","264.21","$3.61B","1973","Basic Industries","Major Chemicals","https://old.nasdaq.com/symbol/wdfc",
"WB","Weibo Corporation","39.6","$8.97B","2014","Technology","Computer Software: Programming, Data Processing","https://old.nasdaq.com/symbol/wb",
"WEN","Wendy&#39;s Company (The)","22.26","$4.99B","n/a","Consumer Services","Restaurants","https://old.nasdaq.com/symbol/wen",
"WERN","Werner Enterprises, Inc.","39.67","$2.74B","1986","Transportation","Trucking Freight/Courier Services","https://old.nasdaq.com/symbol/wern",
"WSBC","WesBanco, Inc.","29.37","$1.97B","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/wsbc",
"WSBCP","WesBanco, Inc.","27.8","n/a","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/wsbcp",
"WTBA","West Bancorporation","19.11","$314.73M","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/wtba",
"WABC","Westamerica Bancorporation","54.47","$1.46B","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/wabc",
"WINC","Western Asset Short Duration Income ETF","26.21","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/winc",
"WBND","Western Asset Total Return ETF","28.17","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/wbnd",
"WDC","Western Digital Corporation","48.29","$14.69B","n/a","Technology","Electronic Components","https://old.nasdaq.com/symbol/wdc",
"WNEB","Western New England Bancorp, Inc.","6.83","$174.35M","n/a","Finance","Savings Institutions","https://old.nasdaq.com/symbol/wneb",
"WPRT","Westport Fuel Systems Inc","5.05","$692.05M","n/a","Energy","Industrial Machinery/Components","https://old.nasdaq.com/symbol/wprt",
"WWR","Westwater Resources, Inc.","4.95","$94.9M","n/a","Basic Industries","Precious Metals","https://old.nasdaq.com/symbol/wwr",
"WEYS","Weyco Group, Inc.","16.3","$160.07M","n/a","Consumer Non-Durables","Apparel","https://old.nasdaq.com/symbol/weys",
"WHLR","Wheeler Real Estate Investment Trust, Inc.","2.53","$24.55M","2012","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/whlr",
"WHLRD","Wheeler Real Estate Investment Trust, Inc.","18","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/whlrd",
"WHLRP","Wheeler Real Estate Investment Trust, Inc.","11.92","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/whlrp",
"WHF","WhiteHorse Finance, Inc.","13.3","$273.26M","n/a","n/a","n/a","https://old.nasdaq.com/symbol/whf",
"WHFBZ","WhiteHorse Finance, Inc.","25.74","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/whfbz",
"FREE","Whole Earth Brands, Inc.","11.19","$429.99M","2019","Consumer Non-Durables","Specialty Foods","https://old.nasdaq.com/symbol/free",
"FREEW","Whole Earth Brands, Inc.","1.4","n/a","2019","Consumer Non-Durables","Specialty Foods","https://old.nasdaq.com/symbol/freew",
"WHLM","Wilhelmina International, Inc.","4.96","$25.58M","n/a","Consumer Services","Professional Services","https://old.nasdaq.com/symbol/whlm",
"WVVI","Willamette Valley Vineyards, Inc.","6.46","$32.07M","n/a","Consumer Non-Durables","Beverages (Production/Distribution)","https://old.nasdaq.com/symbol/wvvi",
"WVVIP","Willamette Valley Vineyards, Inc.","5.35","n/a","n/a","Consumer Non-Durables","Beverages (Production/Distribution)","https://old.nasdaq.com/symbol/wvvip",
"WLDN","Willdan Group, Inc.","42.92","$518.21M","2006","Consumer Services","Military/Government/Technical","https://old.nasdaq.com/symbol/wldn",
"WLFC","Willis Lease Finance Corporation","34.33","$205.13M","1996","Consumer Durables","Industrial Specialties","https://old.nasdaq.com/symbol/wlfc",
"WLTW","Willis Towers Watson Public Limited Company","207.79","$26.79B","n/a","Finance","Specialty Insurers","https://old.nasdaq.com/symbol/wltw",
"WSC","WillScot Mobile Mini Holdings Corp.","23.04","$5.25B","2015","n/a","n/a","https://old.nasdaq.com/symbol/wsc",
"WIMI","WiMi Hologram Cloud Inc.","5.7","$380.67M","2020","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/wimi",
"WINT","Windtree Therapeutics, Inc.","4.98","$84.27M","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://old.nasdaq.com/symbol/wint",
"WING","Wingstop Inc.","138.5","$4.11B","2015","Consumer Services","Restaurants","https://old.nasdaq.com/symbol/wing",
"WINA","Winmark Corporation","186.1","$696.07M","n/a","Consumer Services","Other Specialty Stores","https://old.nasdaq.com/symbol/wina",
"WTFC","Wintrust Financial Corporation","60.69","$3.5B","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/wtfc",
"WTFCM","Wintrust Financial Corporation","28.45","n/a","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/wtfcm",
"WTFCP","Wintrust Financial Corporation","28.97","n/a","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/wtfcp",
"CXSE","WisdomTree China ex-State-Owned Enterprises Fund","63.64","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/cxse",
"WCLD","WisdomTree Cloud Computing Fund","53.72","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/wcld",
"EMCB","WisdomTree Emerging Markets Corporate Bond Fund","77.23","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/emcb",
"DGRE","WisdomTree Emerging Markets Quality Dividend Growth Fund","28.07","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/dgre",
"DXGE","WisdomTree Germany Hedged Equity Fund","31.52","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/dxge",
"HYZD","WisdomTree Interest Rate Hedged High Yield Bond Fund","21.83","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/hyzd",
"AGZD","WisdomTree Interest Rate Hedged U.S. Aggregate Bond Fund","47.08","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/agzd",
"WETF","WisdomTree Investments, Inc.","5.31","$790.03M","n/a","Finance","Investment Bankers/Brokers/Service","https://old.nasdaq.com/symbol/wetf",
"DXJS","WisdomTree Japan Hedged SmallCap Equity Fund","39.8434","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/dxjs",
"DGRW","WisdomTree U.S. Quality Dividend Growth Fund","53.61","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/dgrw",
"DGRS","WisdomTree U.S. SmallCap Quality Dividend Growth Fund","39.23","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/dgrs",
"WKEY","WISeKey International Holding AG","7.63","$109.62M","n/a","Technology","EDP Services","https://old.nasdaq.com/symbol/wkey",
"WIX","Wix.com Ltd.","253.85","$14.12B","2013","Technology","Computer Software: Programming, Data Processing","https://old.nasdaq.com/symbol/wix",
"WWD","Woodward, Inc.","121.01","$7.61B","n/a","Energy","Industrial Machinery/Components","https://old.nasdaq.com/symbol/wwd",
"WDAY","Workday, Inc.","237.72","$57.05B","n/a","Technology","EDP Services","https://old.nasdaq.com/symbol/wday",
"WKHS","Workhorse Group, Inc.","20.91","$2.52B","n/a","Capital Goods","Auto Manufacturing","https://old.nasdaq.com/symbol/wkhs",
"WRLD","World Acceptance Corporation","102.24","$702.69M","1991","Finance","Finance: Consumer Services","https://old.nasdaq.com/symbol/wrld",
"WRAP","Wrap Technologies, Inc.","4.92","$183.08M","n/a","Capital Goods","Ordnance And Accessories","https://old.nasdaq.com/symbol/wrap",
"WSFS","WSFS Financial Corporation","44.44","$2.24B","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/wsfs",
"WNW","Wunong Net Technology Company Limited","39.41","$985.25M","2020","Consumer Services","Catalog/Specialty Distribution","https://old.nasdaq.com/symbol/wnw",
"WVFC","WVS Financial Corp.","15.0135","$28.57M","n/a","Finance","Banks","https://old.nasdaq.com/symbol/wvfc",
"WW","WW International, Inc. ","25.34","$1.73B","n/a","Consumer Services","Other Consumer Services","https://old.nasdaq.com/symbol/ww",
"WYNN","Wynn Resorts, Limited","114.31","$12.33B","2002","Consumer Services","Hotels/Resorts","https://old.nasdaq.com/symbol/wynn",
"XFOR","X4 Pharmaceuticals, Inc.","6.6","$107.49M","2017","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://old.nasdaq.com/symbol/xfor",
"XBIT","XBiotech Inc.","15.79","$462.03M","2015","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/xbit",
"XELB","Xcel Brands, Inc","1.23","$23.65M","n/a","Miscellaneous","Multi-Sector Companies","https://old.nasdaq.com/symbol/xelb",
"XEL","Xcel Energy Inc.","65.42","$35.15B","n/a","Public Utilities","Power Generation","https://old.nasdaq.com/symbol/xel",
"XNCR","Xencor, Inc.","44.71","$2.57B","2013","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/xncr",
"XBIO","Xenetic Biosciences, Inc.","2.07","$13.03M","n/a","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/xbio",
"XBIOW","Xenetic Biosciences, Inc.","1.6","n/a","n/a","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/xbiow",
"XENE","Xenon Pharmaceuticals Inc.","14.41","$504.46M","2014","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/xene",
"XERS","Xeris Pharmaceuticals, Inc.","5.34","$261.53M","2018","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/xers",
"XLNX","Xilinx, Inc.","139.9","$34.29B","1990","Technology","Semiconductors","https://old.nasdaq.com/symbol/xlnx",
"XOMA","XOMA Corporation","43.76","$482.33M","1986","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/xoma",
"XOMAP","XOMA Corporation","24.6587","n/a","n/a","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/xomap",
"XP","XP Inc.","40.01","$22.08B","2019","Finance","Investment Bankers/Brokers/Service","https://old.nasdaq.com/symbol/xp",
"XPEL","XPEL, Inc.","51.34","$1.42B","n/a","Capital Goods","Industrial Specialties","https://old.nasdaq.com/symbol/xpel",
"XPER","Xperi Holding Corporation","20.54","$2.17B","n/a","Technology","Semiconductors","https://old.nasdaq.com/symbol/xper",
"XSPA","XpresSpa Group, Inc. ","1.2","$112.83M","n/a","Consumer Services","Other Consumer Services","https://old.nasdaq.com/symbol/xspa",
"XTLB","XTL Biopharmaceuticals Ltd.","3.09","$15.89M","n/a","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/xtlb",
"XNET","Xunlei Limited","2.88","$192.62M","2014","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/xnet",
"YNDX","Yandex N.V.","67.51","$23.63B","2011","Technology","Computer Software: Programming, Data Processing","https://old.nasdaq.com/symbol/yndx",
"YTRA","Yatra Online, Inc.","1.82","$109.24M","n/a","Consumer Services","Transportation Services","https://old.nasdaq.com/symbol/ytra",
"YSAC","Yellowstone Acquisition Company","10.27","$174.58M","2020","Finance","Business Services","https://old.nasdaq.com/symbol/ysac",
"YSACU","Yellowstone Acquisition Company","10.65","n/a","2020","Finance","Business Services","https://old.nasdaq.com/symbol/ysacu",
"YSACW","Yellowstone Acquisition Company","1.18","n/a","2020","Finance","Business Services","https://old.nasdaq.com/symbol/ysacw",
"YTEN","Yield10 Bioscience, Inc.","5.76","$19.2M","n/a","Basic Industries","Containers/Packaging","https://old.nasdaq.com/symbol/yten",
"YMAB","Y-mAbs Therapeutics, Inc.","50.43","$2.04B","2018","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/ymab",
"YRCW","YRC Worldwide, Inc.","4.56","$242.96M","n/a","Transportation","Trucking Freight/Courier Services","https://old.nasdaq.com/symbol/yrcw",
"YMTX","Yumanity Therapeutics, Inc. ","17.1","$178.47M","2016","n/a","n/a","https://old.nasdaq.com/symbol/ymtx",
"CTIB","Yunhong CTI Ltd.","1.82","$10.53M","1997","Basic Industries","Specialty Chemicals","https://old.nasdaq.com/symbol/ctib",
"ZGYH","Yunhong International","10.02","$89.62M","2020","Finance","Business Services","https://old.nasdaq.com/symbol/zgyh",
"ZGYHR","Yunhong International","0.35","n/a","2020","Finance","Business Services","https://old.nasdaq.com/symbol/zgyhr",
"ZGYHU","Yunhong International","10.555","n/a","2020","Finance","Business Services","https://old.nasdaq.com/symbol/zgyhu",
"ZGYHW","Yunhong International","0.74","n/a","2020","Finance","Business Services","https://old.nasdaq.com/symbol/zgyhw",
"YJ","Yunji Inc.","1.94","$411.89M","2019","Consumer Services","Other Specialty Stores","https://old.nasdaq.com/symbol/yj",
"ZAGG","ZAGG Inc","4.13","$123.27M","n/a","Consumer Services","Other Specialty Stores","https://old.nasdaq.com/symbol/zagg",
